,precision,recall,thresholds,,
522,0.152486871,0.991961415,0.002473333,0.264338885,
523,0.152491581,0.991961415,0.00247619,0.264345963,
524,0.152496293,0.991961415,0.002477778,0.264353042,
525,0.152501004,0.991961415,0.00248,0.264360121,
526,0.152510428,0.991961415,0.00248,0.26437428,
527,0.152524566,0.991961415,0.002486667,0.264395522,
528,0.15256228,0.991961415,0.002493333,0.264452183,
529,0.152566995,0.991961415,0.002495238,0.264459268,
530,0.152571711,0.991961415,0.0025,0.264466352,
531,0.152623605,0.991961415,0.0025,0.26454431,
532,0.152628324,0.991961415,0.002506667,0.264551399,
533,0.152642484,0.991961415,0.002506667,0.264572669,
534,0.152647204,0.991961415,0.002506667,0.26457976,
535,0.152651925,0.991961415,0.002509524,0.264586851,
536,0.152675534,0.991961415,0.00252,0.264622313,
537,0.152684979,0.991961415,0.002526667,0.2646365,
538,0.152699149,0.991961415,0.002533333,0.264657784,
539,0.152784226,0.991961415,0.002533333,0.264785559,
540,0.152836265,0.991961415,0.002533333,0.264863705,
541,0.152850463,0.991961415,0.00254,0.264885025,
542,0.15285993,0.991961415,0.00254,0.264899241,
543,0.152864664,0.991961415,0.002542857,0.264906349,
544,0.152869398,0.991961415,0.002544762,0.264913458,
545,0.152878868,0.991961415,0.002546667,0.264927676,
546,0.152883603,0.991961415,0.002547619,0.264934786,
547,0.152888338,0.991961415,0.00255,0.264941896,
548,0.152893074,0.991961415,0.002552381,0.264949007,
549,0.15289781,0.991961415,0.002555128,0.264956118,
550,0.152902546,0.991961415,0.002555556,0.264963229,
551,0.15291202,0.991961415,0.00256,0.264977453,
552,0.152968886,0.991961415,0.002566667,0.265062829,
553,0.152992592,0.991961415,0.002566667,0.265098418,
554,0.15300682,0.991961415,0.002573333,0.265119777,
555,0.153011563,0.991961415,0.002580952,0.265126897,
556,0.15302105,0.991961415,0.002586667,0.265141138,
557,0.153030538,0.991961415,0.002586667,0.265155381,
558,0.153035282,0.991961415,0.002590476,0.265162503,
559,0.153054264,0.991961415,0.002593333,0.265190996,
560,0.15305901,0.991961415,0.002593333,0.26519812,
561,0.153068502,0.991961415,0.0026,0.265212369,
562,0.153134986,0.991961415,0.0026,0.265312156,
563,0.153144488,0.991961415,0.0026,0.265326417,
564,0.15314924,0.991961415,0.002606667,0.265333548,
565,0.153158744,0.991961415,0.002606667,0.265347812,
566,0.153163496,0.991961415,0.002613333,0.265354944,
567,0.153173002,0.991961415,0.00262,0.265369211,
568,0.153177756,0.991961415,0.00262,0.265376344,
569,0.153182509,0.991961415,0.002626667,0.265383478,
570,0.153192018,0.991961415,0.002626667,0.265397747,
571,0.153225306,0.991961415,0.002633333,0.265447701,
572,0.153232317,0.99176045,0.002633333,0.265451025,
573,0.153241833,0.99176045,0.00264,0.265465304,
574,0.153251351,0.99176045,0.00264,0.265479585,
575,0.15326087,0.99176045,0.002646667,0.265493867,
576,0.153270389,0.99176045,0.002646667,0.265508151,
577,0.15327515,0.99176045,0.002647619,0.265515293,
578,0.153279911,0.99176045,0.002652381,0.265522436,
579,0.153284672,0.99176045,0.002653333,0.26552958,
580,0.153308481,0.99176045,0.002653333,0.265565302,
581,0.153313244,0.99176045,0.002655556,0.265572447,
582,0.153327534,0.99176045,0.00266,0.265593886,
583,0.153332298,0.99176045,0.00266,0.265601033,
584,0.153337062,0.99176045,0.00266,0.265608181,
585,0.153341826,0.99176045,0.002662857,0.265615329,
586,0.153489674,0.99176045,0.002666667,0.265837104,
587,0.153494448,0.99176045,0.002666667,0.265844264,
588,0.153499222,0.99176045,0.002671429,0.265851425,
589,0.153503997,0.99176045,0.002673333,0.265858586,
590,0.153508772,0.99176045,0.00267619,0.265865747,
591,0.153513547,0.99176045,0.00268,0.265872909,
592,0.153537428,0.99176045,0.00268,0.265908724,
593,0.153542205,0.99176045,0.002680952,0.265915888,
594,0.153546982,0.99176045,0.002685714,0.265923052,
595,0.15355176,0.99176045,0.002686667,0.265930217,
596,0.153556537,0.99176045,0.002693333,0.265937382,
597,0.153570873,0.99176045,0.0027,0.26595888,
598,0.153647374,0.99176045,0.0027,0.266073595,
599,0.153652158,0.99176045,0.002706667,0.266080768,
600,0.153671296,0.99176045,0.002706667,0.266109463,
601,0.153680867,0.99176045,0.002709524,0.266123814,
602,0.153685653,0.99176045,0.002711111,0.266130989,
603,0.153709587,0.99176045,0.00272,0.266166873,
604,0.153723951,0.99176045,0.00272,0.266188409,
605,0.15372874,0.99176045,0.002722222,0.266195588,
606,0.153733529,0.99176045,0.00272381,0.266202767,
607,0.153738318,0.99176045,0.002724762,0.266209947,
608,0.153752687,0.99176045,0.002726667,0.266231489,
609,0.153805398,0.99176045,0.002733333,0.266310507,
610,0.153848552,0.99176045,0.002733333,0.266375192,
611,0.153853348,0.99176045,0.002738095,0.266382382,
612,0.153858145,0.99176045,0.00274,0.266389571,
613,0.153867739,0.99176045,0.00274,0.266403952,
614,0.153877335,0.99176045,0.002746667,0.266418333,
615,0.153882133,0.99176045,0.00275,0.266425525,
616,0.153906128,0.99176045,0.002753333,0.266461489,
617,0.153910928,0.99176045,0.002756667,0.266468683,
618,0.153889339,0.991559486,0.00276,0.266429073,
619,0.153894139,0.991559486,0.00276,0.266436266,
620,0.153898939,0.991559486,0.002761905,0.26644346,
621,0.153901351,0.991358521,0.002766667,0.266439817,
622,0.153889357,0.991157556,0.002766667,0.266414585,
623,0.153894159,0.991157556,0.002773333,0.26642178,
624,0.153898961,0.991157556,0.00277619,0.266428977,
625,0.153903763,0.991157556,0.002778095,0.266436173,
626,0.153908566,0.991157556,0.00278,0.26644337,
627,0.153913369,0.991157556,0.00278,0.266450567,
628,0.153918172,0.991157556,0.002783333,0.266457765,
629,0.153922976,0.991157556,0.002786667,0.266464963,
630,0.153942194,0.991157556,0.002786667,0.266493759,
631,0.153946999,0.991157556,0.002792381,0.266500959,
632,0.153961416,0.991157556,0.002793333,0.266522561,
633,0.153966222,0.991157556,0.002793333,0.266529763,
634,0.153980643,0.991157556,0.0028,0.26655137,
635,0.154096107,0.991157556,0.0028,0.266724352,
636,0.154115368,0.991157556,0.0028,0.266753205,
637,0.154134633,0.991157556,0.002806667,0.266782063,
638,0.154139451,0.991157556,0.002809524,0.266789279,
639,0.154149086,0.991157556,0.002813333,0.266803711,
640,0.154153904,0.991157556,0.002815238,0.266810928,
641,0.154173179,0.991157556,0.00282,0.266839799,
642,0.154177999,0.991157556,0.002824762,0.266847017,
643,0.154209407,0.990956592,0.002833333,0.266886772,
644,0.154219053,0.990956592,0.002833333,0.266901218,
645,0.154223876,0.990956592,0.00284,0.266908441,
646,0.1542287,0.990956592,0.002843333,0.266915665,
647,0.154233524,0.990956592,0.002844444,0.26692289,
648,0.154238348,0.990956592,0.002846667,0.266930114,
649,0.154243173,0.990956592,0.002846667,0.266937339,
650,0.154247998,0.990956592,0.002847619,0.266944565,
651,0.154252823,0.990956592,0.002849524,0.266951791,
652,0.154262475,0.990956592,0.00286,0.266966243,
653,0.154315579,0.990956592,0.002866667,0.267045762,
654,0.154383219,0.990956592,0.002866667,0.267147037,
655,0.154388052,0.990956592,0.002868571,0.267154273,
656,0.154392886,0.990956592,0.002868571,0.267161511,
657,0.154397721,0.990956592,0.002873333,0.267168748,
658,0.154402555,0.990956592,0.002873333,0.267175986,
659,0.15440739,0.990956592,0.00287619,0.267183225,
660,0.154412225,0.990956592,0.00288,0.267190463,
661,0.154417061,0.990956592,0.002881905,0.267197702,
662,0.154421897,0.990956592,0.002883333,0.267204942,
663,0.154426733,0.990956592,0.002886667,0.267212182,
664,0.154441243,0.990956592,0.002886667,0.267233904,
665,0.15444608,0.990956592,0.002886667,0.267241146,
666,0.154450918,0.990956592,0.002895238,0.267248388,
667,0.154535766,0.990755627,0.0029,0.267368079,
668,0.154550299,0.990755627,0.0029,0.267389831,
669,0.154555145,0.990755627,0.002906667,0.267397082,
670,0.154564836,0.990755627,0.002906667,0.267411586,
671,0.154569682,0.990755627,0.002909524,0.267418839,
672,0.154574528,0.990755627,0.002913333,0.267426092,
673,0.154579375,0.990755627,0.00292,0.267433345,
674,0.154608461,0.990755627,0.00292,0.267476874,
675,0.15461331,0.990755627,0.00292381,0.26748413,
676,0.154618159,0.990755627,0.002926667,0.267491387,
677,0.154632708,0.990755627,0.002933333,0.267513159,
678,0.15471035,0.990755627,0.002933333,0.267629336,
679,0.154729772,0.990755627,0.00294,0.267658396,
680,0.154734629,0.990755627,0.00294,0.267665662,
681,0.154739485,0.990755627,0.002946667,0.267672929,
682,0.1547492,0.990755627,0.002946667,0.267687463,
683,0.154754057,0.990755627,0.002946667,0.26769473,
684,0.154758915,0.990755627,0.002948571,0.267701998,
685,0.154768632,0.990755627,0.002953333,0.267716535,
686,0.15479779,0.990755627,0.00296,0.267760156,
687,0.15480265,0.990755627,0.002965714,0.267767428,
688,0.154836683,0.990755627,0.002966667,0.26781834,
689,0.154861002,0.990755627,0.002966667,0.267854717,
690,0.154865867,0.990755627,0.002973333,0.267861994,
691,0.154875597,0.990755627,0.002973333,0.267876549,
692,0.154880462,0.990755627,0.00297619,0.267883826,
693,0.154895061,0.990755627,0.00298,0.267905662,
694,0.154934004,0.990755627,0.002986667,0.267963909,
695,0.154938873,0.990755627,0.002992381,0.267971192,
696,0.154943743,0.990755627,0.002993333,0.267978475,
697,0.154953483,0.990755627,0.003,0.267993042,
698,0.155014624,0.990554662,0.003,0.268077122,
699,0.155024375,0.990554662,0.003,0.268091703,
700,0.155029251,0.990554662,0.003004762,0.268098994,
701,0.155034127,0.990554662,0.003005714,0.268106285,
702,0.155048757,0.990554662,0.003006667,0.268128162,
703,0.155058513,0.990554662,0.003006667,0.268142748,
704,0.155068269,0.990554662,0.003009524,0.268157336,
705,0.155078027,0.990554662,0.003013333,0.268171926,
706,0.155082906,0.990554662,0.003014286,0.268179221,
707,0.155087786,0.990554662,0.003019048,0.268186517,
708,0.155097546,0.990554662,0.00302,0.26820111,
709,0.155080719,0.990353698,0.003026667,0.268168585,
710,0.155085599,0.990353698,0.003026667,0.268175882,
711,0.155119771,0.990353698,0.003033333,0.26822697,
712,0.15513442,0.990353698,0.003033333,0.268248871,
713,0.155139304,0.990353698,0.00303619,0.268256172,
714,0.155168614,0.990353698,0.00304,0.268299986,
715,0.155142011,0.990152733,0.003042857,0.268252845,
716,0.155146897,0.990152733,0.003044444,0.268260148,
717,0.155151782,0.990152733,0.003046667,0.268267451,
718,0.155156668,0.990152733,0.003053333,0.268274754,
719,0.155166441,0.990152733,0.003053333,0.268289363,
720,0.155171328,0.990152733,0.00306,0.268296667,
721,0.155176215,0.990152733,0.00306,0.268303973,
722,0.155210433,0.990152733,0.003066667,0.26835512,
723,0.155210992,0.989750804,0.003066667,0.268341188,
724,0.155215884,0.989750804,0.003072381,0.268348499,
725,0.155235454,0.989750804,0.003073333,0.268377745,
726,0.155240347,0.989750804,0.00308,0.268385058,
727,0.15524524,0.989750804,0.003080952,0.268392371,
728,0.155255028,0.989750804,0.003086667,0.268406998,
729,0.155264817,0.989750804,0.003086667,0.268421626,
730,0.155269712,0.989750804,0.003089524,0.268428941,
731,0.155274607,0.989750804,0.003093333,0.268436257,
732,0.155284399,0.989750804,0.0031,0.268450888,
733,0.155296938,0.989549839,0.0031,0.26846223,
734,0.155306734,0.989549839,0.0031,0.268476868,
735,0.15533123,0.989549839,0.003106667,0.268513469,
736,0.15533613,0.989549839,0.003111111,0.268520791,
737,0.155345932,0.989549839,0.003113333,0.268535435,
738,0.155350833,0.989549839,0.003113333,0.268542757,
739,0.155355734,0.989549839,0.00312,0.26855008,
740,0.155360636,0.989549839,0.00312,0.268557404,
741,0.155365538,0.989549839,0.003123333,0.268564728,
742,0.15537044,0.989549839,0.003123333,0.268572052,
743,0.155375343,0.989549839,0.003124762,0.268579377,
744,0.155380246,0.989549839,0.003126667,0.268586702,
745,0.155385149,0.989549839,0.003129524,0.268594027,
746,0.155458736,0.989549839,0.003133333,0.268703956,
747,0.15549801,0.989549839,0.003133333,0.268762622,
748,0.155507832,0.989549839,0.00314,0.268777293,
749,0.155512744,0.989549839,0.00314,0.268784628,
750,0.155517655,0.989549839,0.00315,0.268791965,
751,0.155500805,0.989348875,0.003153333,0.268759383,
752,0.155505717,0.989348875,0.003153333,0.268766719,
753,0.15551063,0.989348875,0.00316,0.268774056,
754,0.155515542,0.989348875,0.003161905,0.268781393,
755,0.155579433,0.989348875,0.003166667,0.268876813,
756,0.15558435,0.989348875,0.003171429,0.268884155,
757,0.155589267,0.989348875,0.003173333,0.268891498,
758,0.15560402,0.989348875,0.003173333,0.26891353,
759,0.155618777,0.989348875,0.00318,0.268935566,
760,0.155633536,0.989348875,0.003186667,0.268957605,
761,0.15565814,0.989348875,0.003186667,0.268994345,
762,0.155663062,0.989348875,0.003193333,0.269001694,
763,0.155667984,0.989348875,0.003194286,0.269009043,
764,0.155660974,0.98914791,0.0032,0.268991147,
765,0.155734852,0.98914791,0.0032,0.269101446,
766,0.15573978,0.98914791,0.003205714,0.269108803,
767,0.155749636,0.98914791,0.003206667,0.269123517,
768,0.155754565,0.98914791,0.003207619,0.269130875,
769,0.155759494,0.98914791,0.003209524,0.269138233,
770,0.155769352,0.98914791,0.003213333,0.26915295,
771,0.155774282,0.98914791,0.003213333,0.26916031,
772,0.155779213,0.98914791,0.00322,0.269167669,
773,0.155784143,0.98914791,0.00322381,0.269175029,
774,0.1558088,0.98914791,0.003226667,0.269211836,
775,0.155818665,0.98914791,0.003228571,0.269226562,
776,0.155863074,0.98914791,0.003233333,0.269292846,
777,0.155887756,0.98914791,0.003233333,0.269329685,
778,0.155892693,0.98914791,0.003235238,0.269337054,
779,0.155897631,0.98914791,0.00323619,0.269344424,
780,0.155902569,0.98914791,0.003236667,0.269351794,
781,0.155917385,0.98914791,0.00324,0.269373905,
782,0.155922324,0.98914791,0.003246667,0.269381277,
783,0.155927264,0.98914791,0.003252381,0.269388649,
784,0.155961849,0.98914791,0.003253333,0.269440263,
785,0.155966791,0.98914791,0.003263636,0.269447638,
786,0.156006339,0.98914791,0.003266667,0.269506653,
787,0.156045907,0.98914791,0.003266667,0.269565694,
788,0.156050854,0.98914791,0.003273333,0.269573076,
789,0.156055802,0.98914791,0.003273333,0.269580458,
790,0.156065699,0.98914791,0.00327619,0.269595224,
791,0.156075596,0.98914791,0.00328,0.269609991,
792,0.156080545,0.98914791,0.003284762,0.269617376,
793,0.156100346,0.98914791,0.003286667,0.269646917,
794,0.156110248,0.98914791,0.003293333,0.26966169,
795,0.156115199,0.98914791,0.003293333,0.269669077,
796,0.156120151,0.98914791,0.003295238,0.269676465,
797,0.156125103,0.98914791,0.00329619,0.269683853,
798,0.156194466,0.98914791,0.0033,0.269787327,
799,0.156209337,0.98914791,0.003306667,0.269809511,
800,0.156214295,0.98914791,0.003313333,0.269816906,
801,0.156219253,0.98914791,0.00332,0.269824302,
802,0.156244048,0.98914791,0.00332,0.269861286,
803,0.156253968,0.98914791,0.003326667,0.269876083,
804,0.156303588,0.98914791,0.003333333,0.26995009,
805,0.156348274,0.98914791,0.003333333,0.270016732,
806,0.15635324,0.98914791,0.003335238,0.270024139,
807,0.156358207,0.98914791,0.003339048,0.270031546,
808,0.156368142,0.98914791,0.00334,0.270046361,
809,0.156397954,0.98914791,0.003346667,0.270090817,
810,0.156402923,0.98914791,0.00335,0.270098228,
811,0.156407893,0.98914791,0.003353333,0.270105639,
812,0.156417835,0.98914791,0.00336,0.270120462,
813,0.156467559,0.98914791,0.003366667,0.270194604,
814,0.156512338,0.98914791,0.003366667,0.270261366,
815,0.156537226,0.98914791,0.003373333,0.270298471,
816,0.156542205,0.98914791,0.003383333,0.270305893,
817,0.156547184,0.98914791,0.003385714,0.270313315,
818,0.156567102,0.98914791,0.003386667,0.270343009,
819,0.156572083,0.98914791,0.003388889,0.270350434,
820,0.156582045,0.98914791,0.003393333,0.270365284,
821,0.156587026,0.98914791,0.003395238,0.27037271,
822,0.156592008,0.98914791,0.003398095,0.270380136,
823,0.15667176,0.98914791,0.0034,0.270499011,
824,0.156681734,0.98914791,0.003406667,0.270513877,
825,0.156686722,0.98914791,0.003406667,0.270521311,
826,0.156696699,0.98914791,0.003413333,0.270536181,
827,0.156706676,0.98914791,0.00342,0.270551051,
828,0.156711666,0.98914791,0.003425714,0.270558487,
829,0.156726636,0.98914791,0.003426667,0.270580798,
830,0.156731627,0.98914791,0.003426667,0.270588235,
831,0.156736618,0.98914791,0.003432381,0.270595673,
832,0.15676657,0.98914791,0.003433333,0.27064031,
833,0.156796534,0.98914791,0.003433333,0.270684962,
834,0.15681152,0.98914791,0.00344,0.270707293,
835,0.156816516,0.98914791,0.003441905,0.270714738,
836,0.156821513,0.98914791,0.003444444,0.270722182,
837,0.156831507,0.98914791,0.003446667,0.270737074,
838,0.156836504,0.98914791,0.003447619,0.27074452,
839,0.156856496,0.98914791,0.003453333,0.270774309,
840,0.156861495,0.98914791,0.003453333,0.270781757,
841,0.156866495,0.98914791,0.003466667,0.270789206,
842,0.156946526,0.98914791,0.003466667,0.27090844,
843,0.157011612,0.98914791,0.003466667,0.271005396,
844,0.15701662,0.98914791,0.003471429,0.271012857,
845,0.15702163,0.98914791,0.003472381,0.271020318,
846,0.157026639,0.98914791,0.003473333,0.27102778,
847,0.157031649,0.98914791,0.00348,0.271035242,
848,0.157036659,0.98914791,0.003480952,0.271042705,
849,0.157041669,0.98914791,0.003485714,0.271050168,
850,0.15704668,0.98914791,0.003486667,0.271057631,
851,0.157051691,0.98914791,0.00349,0.271065095,
852,0.157056703,0.98914791,0.003493333,0.27107256,
853,0.157061714,0.98914791,0.003495238,0.271080024,
854,0.157066726,0.98914791,0.0035,0.271087489,
855,0.157110019,0.988946945,0.0035,0.271144416,
856,0.157115035,0.988946945,0.0035,0.271151886,
857,0.157130085,0.988946945,0.003506667,0.271174299,
858,0.157135102,0.988946945,0.003506667,0.271181771,
859,0.15714012,0.988946945,0.003519048,0.271189243,
860,0.15712324,0.988745981,0.00352,0.271156549,
